Time,Status,Device_ID,Input_PPM,Output_PPM,Efficiency,Temp,Pressure
2/11/2026, 12:40:39 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:40:39 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:40:39 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:40:39 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:40:39 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:40:39 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:40:39 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:40:39 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:40:39 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:40:40 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:40:40 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:40:40 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:40:40 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:40:40 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:40:40 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:40:40 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:40:40 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:40:40 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:40:40 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:40:41 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:40:41 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:40:41 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:40:41 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:40:41 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:40:41 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:40:41 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:40:41 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:40:41 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:40:41 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:40:42 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:40:42 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:40:42 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:40:42 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:40:42 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:40:42 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:40:42 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:40:42 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:40:42 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:40:42 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:40:43 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:40:43 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:40:43 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:40:43 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:40:43 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:40:43 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:40:43 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:40:43 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:40:43 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:40:43 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:40:44 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:40:44 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:40:44 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:40:44 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:40:44 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:40:44 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:40:44 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:40:44 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:40:44 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:40:45 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:40:45 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:40:45 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:40:45 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:40:45 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:40:45 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:40:45 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:40:45 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:40:45 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:40:45 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:40:46 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:40:46 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:40:46 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:40:46 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:40:46 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:40:46 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:40:46 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:40:46 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:40:46 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:40:46 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:40:47 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:40:47 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:40:47 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:40:47 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:40:47 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:40:47 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:40:47 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:40:47 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:40:47 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:40:47 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:40:48 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:40:48 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:40:48 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:40:48 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:40:48 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:40:48 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:40:48 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:40:48 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:40:48 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:40:48 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:40:49 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:40:49 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:40:49 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:40:49 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:40:49 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:40:49 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:40:49 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:40:49 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:40:49 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:40:49 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:40:50 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:40:50 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:40:50 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:40:50 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:40:50 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:40:50 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:40:50 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:40:50 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:40:50 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:40:50 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:40:51 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:40:51 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:40:51 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:40:51 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:40:51 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:40:51 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:40:51 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:40:51 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:40:51 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:40:51 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:40:52 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:40:52 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:40:52 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:40:52 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:40:52 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:40:52 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:40:52 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:40:52 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:40:52 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:40:52 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:40:53 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:40:53 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:40:53 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:40:53 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:40:53 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:40:53 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:40:53 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:40:53 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:40:53 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:40:53 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:40:54 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:40:54 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:40:54 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:40:54 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:40:54 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:40:54 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:40:54 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:40:54 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:40:54 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:40:55 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:40:55 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:40:55 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:40:55 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:40:55 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:40:55 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:40:55 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:40:55 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:40:55 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:40:55 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:40:56 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:40:56 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:40:56 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:40:56 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:40:56 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:40:56 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:40:56 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:40:56 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:40:56 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:40:56 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:40:57 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:40:57 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:40:57 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:40:57 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:40:57 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:40:57 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:40:57 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:40:57 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:40:57 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:40:57 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:40:58 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:40:58 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:40:58 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:40:58 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:40:58 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:40:58 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:40:58 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:40:58 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:40:58 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:40:58 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:40:59 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:40:59 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:40:59 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:40:59 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:40:59 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:40:59 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:40:59 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:40:59 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:40:59 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:40:59 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:41:00 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:41:00 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:41:00 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:41:00 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:41:00 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:41:00 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:41:00 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:41:00 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:41:00 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:41:00 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:41:01 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:41:01 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:41:01 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:41:01 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:41:01 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:41:01 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:41:01 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:41:01 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:41:01 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:41:01 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:41:02 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:41:02 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:41:02 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:41:02 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:41:02 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:41:02 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:41:02 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:41:02 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:41:02 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:41:02 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:41:03 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:41:03 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:41:03 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:41:03 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:41:03 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:41:03 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:41:03 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:41:03 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:41:03 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:41:03 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:41:04 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:41:04 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:41:04 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:41:04 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:41:04 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:41:04 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:41:04 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:41:04 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:41:04 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:41:04 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:41:05 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:41:05 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:41:05 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:41:05 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:41:05 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:41:05 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:41:05 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:41:05 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:41:05 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:41:05 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:41:06 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:41:06 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:41:06 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:41:06 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:41:06 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:41:06 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:41:06 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:41:06 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:41:06 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:41:07 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:41:07 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:41:07 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:41:07 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:41:07 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:41:07 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:41:07 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:41:07 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:41:07 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:41:07 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:41:08 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:41:08 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:41:08 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:41:08 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:41:08 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:41:08 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:41:08 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:41:08 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:41:08 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:41:08 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:41:09 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:41:09 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:41:09 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:41:09 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:41:09 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:41:09 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:41:09 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:41:09 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:41:09 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:41:09 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:41:10 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:41:10 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:41:10 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:41:10 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:41:10 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:41:10 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:41:10 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:41:10 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:41:10 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:41:10 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:41:11 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:41:11 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:41:11 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:41:11 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:41:11 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:41:11 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:41:11 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:41:11 AM,warning,ABS-01,155000,31000,80,48.2,1.12
2/11/2026, 12:41:11 AM,operating,ABS-01,145000,14500,90,42.5,1.05
2/11/2026, 12:41:11 AM,operating,ABS-01,142000,13800,90.3,43.1,1.04
2/11/2026, 12:41:12 AM,warning,ABS-01,155000,31000,80,48.2,1.12
